id_comment,comment,author,like_count,time,video_id
UgxqrF5pk_ymSjuEMrB4AaABAg,"Menteri Keuangan RI Bpk.Purbaya Yudhi Sadewa, setuju dan Presiden RI bpk.Prabowo Subianto, insyaallah tidak salah pilih dengan Menteri Keuangan RI,saat ini, dan setuju , diberhentikan tidak hormat atau dipecat bagi Direksi, Direktur, Kepala Divisi, kepala marketing, yang tidak bisa menyalurkan kredit dan jika macet dipecat, dengan dana yang diberikan pemerintah, bunga' pinjaman , harus diturunkan dan termasuk kebijakan kepada nasabah,dan nasabah kredit jika melunasi pinjaman dipermudah 1x 24 jam, dan tidak dikenakan biaya administrasi lainnya, .. semoga bpk.purbaya Yudhi Sadewa sehat selalu bersama keluarga.... Aamin ya rabbal Alamin 🤲🤲🙏",@yusnaswir-ko9kp,4,2025-09-18,lyBu3Ew3ZL4
Ugw2znN2HT-0T16RcHN4AaABAg,Direktur pd GAJI GEDHE.....Tp pada malas. Mantab pak Menkeu,@sugikharta847,2,2025-09-18,lyBu3Ew3ZL4
Ugzg8tS5Ava76uLPoV54AaABAg,Pak Purbaya bersihkan yg kotor2. Terutama Pejabat & pegawai Pajak korupsi sampai ribuan triliun.,@estysoetrisno,1,2025-09-17,lyBu3Ew3ZL4
UgwRi9GTe7VLLrsLPuJ4AaABAg,Perlu diaudit skala besar semua bank pemerintah. Keliatan gk beres sedikit aja lgsg pecat ganti yg kompeten. Enak2an 10thn 🎉🎉🎉,@HenryNolastname,22,2025-09-16,lyBu3Ew3ZL4
UgyttwzHqB-pznsYNfV4AaABAg,"mantap, pecat saja pejabat bank yang tidak berprestasi",@wander-d4u,1,2025-09-19,lyBu3Ew3ZL4
UgwDxQeUTVPkyjYslct4AaABAg,"Jadi pemikiran purba ini,, dia ingin bikin bunga bank turun sehingga banyak yg tersalurkan ke pengusaha yg ingin pinjam duit,, soalnya kalau bunganya tinggi pengusaha kurang pinjam ke bank,,, nah bank ini disuruh kreatif gimna caranya agar bisa tersalurkan uang semuanya nihh,, jalannya cuman 1 yaitu turunkan bunga bank begitu kira-kira cara berpikir purba ini",@Mood_Bster,62,2025-09-16,lyBu3Ew3ZL4
Ugz08ryE5t3TGVlUGnJ4AaABAg,*Karakter orang pintar akan selalu mencari keuntungan untuk diri sendiri*,@kaylaajh8148,1,2025-09-22,lyBu3Ew3ZL4
Ugzc7oJSTDKOmpS_yZ14AaABAg,Mantab ini terobosan agar dana terserap pasar dgn cepat menaikkan pertumbuhan ekonomi,@ryanprabowo3326,1,2025-09-18,lyBu3Ew3ZL4
UgxsyL8nEsx-ooMSXAV4AaABAg,"Jangan hanya dipecat, siruh pertanghung jawabkan kredit macetnya. Suruh ganti",@pujianto4231,17,2025-09-16,lyBu3Ew3ZL4
Ugy4VUStaoiul2vV2394AaABAg,Mantap pak Joss..! ❤ Masih banyak yang mau bekerja baik jujur amanah dan rajin,@VistoAR,1,2025-09-19,lyBu3Ew3ZL4
UgycGJzZQUrVZrHOiHN4AaABAg,BuKan dipecat doank pak hukuman mati dan mengembalikan 200T,@NaniNani-db4hh,1,2025-10-01,lyBu3Ew3ZL4
Ugx4cpJ1lHAtGy18onB4AaABAg,Wahh Dirut Bank lagi panas dingin😂,@chroomeshine,4,2025-09-17,lyBu3Ew3ZL4
UgxwyD5xowDSqiSEEAl4AaABAg,Himbara merupakan singkatan dari Himpunan Bank-Bank Milik Negara.,@pangesturesturestu1291,1,2025-09-18,lyBu3Ew3ZL4
Ugz4vp3iw0tVQbBqFzZ4AaABAg,"Saya pelaku usaha,sdh pernah ngambil kredit usaha, masalahnya sekarang bila ambil kredit,usaha tetap jln ditempat,karena memang cuaca usaha sekarang susah dan tdk lancar, barang habis uangpun habis,ga bisa dipaksakan harus ambil kredit. Itu masalahnya",@BAMBANGSUGENGRIADI,1,2025-09-18,lyBu3Ew3ZL4
UgweBPPsUbBeOHTyRwt4AaABAg,Semoga pak dirut punya banyak ide nyalurkan dana yg digelontor menkeu.,@ruthmindo5343,1,2025-09-17,lyBu3Ew3ZL4
Ugyj-s_0e6TTgjSJqn54AaABAg,Bukan Hanya Di Pecat Tapi Pidana Juga. Jika Memang Terjadi Kelalaian dalam Penyaluran Kredit.,@hendrapriana1358,1,2025-09-17,lyBu3Ew3ZL4
UgxsKg5s6w018j9kyj54AaABAg,"Seht2 BPK, semoga Allah ngasih kebahagiaan trus.",@InfinixSeries-m2s,0,2025-10-04,lyBu3Ew3ZL4
Ugy3_-PdGnMSdujCzTJ4AaABAg,Tujuan utama nya negara ingin memajukan rakyat nya tanpa harus banting tulang.. yang banting tulang pihak ke 3 aja .. 😂,@muhammadtri7808,11,2025-09-16,lyBu3Ew3ZL4
Ugwt86qqLipuZCqZFkJ4AaABAg,"Kredit macet itu krn bunga ringan dipersulit, coba bunga gedde... gampang banget cainya😅😅😅😂😂😂 kenyataan dilapangan",@mchoirulaminudin7900,6,2025-09-16,lyBu3Ew3ZL4
UgzxsxXQY8sXfj1sYB14AaABAg,Halus Ter arah ..kliatan nanti para dirutnya mang pantas jadi Dirut BUMN ataw GK ....kW GK becus pecat dan periksa audit pa Mentri ...biar mereka ini mkiiikir enak az gaji gede GK kerja maksima,@dedennurdin,1,2025-09-17,lyBu3Ew3ZL4
Ugx5FeRo1mhu09S7uJh4AaABAg,"sikat semua pak, benahi ekonomi  negara, rakyat indonesia siap pasang badan jika ada yang macam macam,kita punya power of netizen",@hariyanto-wp5nq,0,2025-10-07,lyBu3Ew3ZL4
Ugxwwe9EeQEflqhGOuB4AaABAg,Hati hati pak di salurkan ke pinjol yg mencekik rakyat gara gara bunga yg gak masuk akal .tertibkan pinjol yg ilegal dan legal dgn suku bunga tinggi .,@cecepsuryaman2717,2,2025-09-17,lyBu3Ew3ZL4
UgxU__4WKFoLO9AGP_14AaABAg,Jika korupsi harus dihukum gantung ditengah keramaian biar koruptor jera terus seluruh asetnya dirampas oleh negara ❤❤❤❤❤,@EngkusHidayat-ci4sk,0,2025-09-23,lyBu3Ew3ZL4
UgwnuTRLkB7w4L-8mTh4AaABAg,"Yg bkin suka gini,gak ada lagi komisaris,dirut abal abal. Semua akan sesuai pada kompetensinya. Kerja nyata. gak cm ongkang ongkang.  Ibarat  tanpa nodong kasih tugas udah  kelar.",@lupaingat2644,1,2025-09-17,lyBu3Ew3ZL4
UgxTnGJUp0-XidIVpXh4AaABAg,"Yang ingin menjegal kemakmuran Indonesia siapapun lawan pak.. Tenang rakyat bersama bapak... Lawan, hajar, pecat penjarakan",@HasnaMaulidiya,0,2025-09-20,lyBu3Ew3ZL4
UgyzSC1FodXdDQVhkVx4AaABAg,"Bagi ke rakyat, Indonesia pasti sejahtera",@StevieMarthin,0,2025-10-06,lyBu3Ew3ZL4
UgxDJAsW3awtCbjTCPh4AaABAg,"Harus tegas mmg pak Purbaya sama yg tdk becus kerjanya masih banyak yg pinter, jujur dan amanah",@Tauru706,1,2025-09-19,lyBu3Ew3ZL4
UgzU8MGA2LYPzmkYTvp4AaABAg,Utamakan kejujuran dab orang yang tidak serakah,@ikancupangpangkep1675,0,2025-10-02,lyBu3Ew3ZL4
UgzmvmQnyox0Zd5wH5l4AaABAg,Salah satu masalah perbankan adalah peningkatan penyaluran kridit. Mangkanya laba perbankan nyaris tidak tumbuh. Diguyur dengan uang 200 T jelas membuat direksi Bank Himbara tambah pusing mencari kriditur yg potensial. Satu hal kridit itu tidak tumbuh bisa dilihat dari deviden yg tinggi.,@izharishak3998,2,2025-09-16,lyBu3Ew3ZL4
Ugw9bMZK6UwHrYCBEyx4AaABAg,"Setuju,jgn rakyat saja yg diperas.sekarang waktunya para pejabat gawe yg bener jgn enak-enak saja..",@EyangBoson,0,2025-09-17,lyBu3Ew3ZL4
UgzMOz-HAHq-WmHa2Qd4AaABAg,Bersiaplah akan kemungkinan kredit macet,@jajangsuherman3861,1,2025-09-16,lyBu3Ew3ZL4
Ugw4dtQHGvzrN6MjFaV4AaABAg,Iya itu kontradiksi dengan kebijakan pengampunan kredit macet UKM oleh pemerintah...sedangkan Mentri keuangan berharap bank berhati2 dalam penyaluran kredit..,@michigproduction,1,2025-09-16,lyBu3Ew3ZL4
Ugwv04zfkpAJGtf1ZJV4AaABAg,Selama ini terlena di zona nyaman,@ryanditw9763,0,2025-09-19,lyBu3Ew3ZL4
UgzTtJidqd3ETIYM1pZ4AaABAg,Di situasi ekonomi masyarakat seperti saat ini beresiko tinggi dalam pemberian kredit,@ImatRuhimat-hd2sd,0,2025-09-20,lyBu3Ew3ZL4
Ugy8ETanaQozm1qHolB4AaABAg,mereka yg sdh menerima tanggung jwb jika tdk mampu bekerja ya pecat.  profesional jika ingin maju tak ada kompromi,@retyaningsihretyaningsih1330,0,2025-09-24,lyBu3Ew3ZL4
Ugyoc-NA9thsVxMJmNF4AaABAg,Yg macet itu biasa nya dari rakyat juga klw pinjam uang tapi gak sanggup nyicil .yah jaman lagi serba sulit,@satelontongpemalangofficia3766,0,2025-09-20,lyBu3Ew3ZL4
UgwWQJpJZaX5DEOkc8p4AaABAg,Rakyat butuh pinjaman yang cicilan nya nggak memberat kan...pasti rakyat turut adil dan membangun...❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,@JhoniatakiwaSiregar,0,2025-10-04,lyBu3Ew3ZL4
Ugwas8jn9yOh3rWPi5J4AaABAg,Dirut pasti nyantai ngak mau salurin mendingan diamin aja daripada nanti macet dipecat,@sonnyjawa7343,3,2025-09-16,lyBu3Ew3ZL4
UgyjqavZRw22VT3dNm14AaABAg,"Tuhaaaaaaan, tolong kami Indonesia, supaya terus bertambah pejabat2 seperti P PURBAYA, dan yg suka maling2 uang rakyat pergi menghilang terus, entah kemana. P PURBAYA! tolong PECAT pejabat2 yg tak mampu memajukan bangsa, apalagi maling uang rakyat.",@Wanpurtha123,0,2025-10-09,lyBu3Ew3ZL4
UgxUNHWmaVmjOz-0myh4AaABAg,"Menghambat langkah, laju perputaran Ekonomi Indonesia. Tumbuh atau tidak.🇮🇩",@LondoneNikeArdilla,0,2025-09-22,lyBu3Ew3ZL4
UgzgmLdFEgrWLURkydF4AaABAg,"Lah maksa disalurkan dana agar dicarikan yg pinjam tdk berhasil pecat, enal bnr ya kerja kayak begini",@eddysusanto1412,2,2025-09-16,lyBu3Ew3ZL4
Ugw-LjAXZQFvgFnhhph4AaABAg,"Bener, mana warga sekarang banyak yg bangga kalo gak bayar utang.",@knuklemachinebomb,0,2025-09-17,lyBu3Ew3ZL4
UgzzuewoS98fVg_-GTp4AaABAg,Ini sih hanya aksi melempar tanggungjawab dibungkus narasi menggerakkan perekonomian. Zaman lg susah yg ada tingkat macetnya bisa tinggi. Malah bukan muter tapi nyangkut,@agusrishada,5,2025-09-16,lyBu3Ew3ZL4
Ugz715O3YSzsWpsE4Z94AaABAg,Rakyat kecil kena SLIK OJK pak menteri…. Gimana bisa minta kredit?,@josepharief8339,1,2025-09-16,lyBu3Ew3ZL4
UgxUn6rFoMaV6S3G9394AaABAg,Itu bru kontrol yg pas tinggal aplikasi di lap. Kawal terus Pak.😊,@gagangadi6331,0,2025-09-19,lyBu3Ew3ZL4
UgxizPrhrjBtQ1UnOUR4AaABAg,"Pak Pur, tetap sehat selalu.",@hennyandries,0,2025-10-04,lyBu3Ew3ZL4
UgwuuyPdpjHbELJogGd4AaABAg,"KUR bilangnya buat bantu usaha. Tapi kalo rakyat yg mau usaha baru, tapi gak ada angunan. Jangan harap",@AdiAdi-tt2tu,0,2025-10-08,lyBu3Ew3ZL4
UgzePoIBTEkCDg8ax5V4AaABAg,"Harus ditekan untuk kerja keras,tugas bank kan mengembangkan dana untuk bernanfaat bg rakyat. Kalau macet ksn aneh.",@sekaryenni893,0,2025-09-18,lyBu3Ew3ZL4
UgwNgTG3ZDzFKCHeoqF4AaABAg,Kalo macet kan yg sejahtera Rakyat,@fadillahachmad7705,1,2025-09-16,lyBu3Ew3ZL4
UgyhL5o-quiw9i1LP1F4AaABAg,"PECAT PAK, RAKYAT AJA KERJA DISWASTA PERKARA KECIL AJA PECAT, APALAGI DIRUT PERKARA HAJAT ORANG BANYAK, ORANG PINTER DI INDONESIA BANYAK PAK.",@Jinbe-u1v,0,2025-09-20,lyBu3Ew3ZL4
Ugz5AU2OyRE2idobTnB4AaABAg,Cerdas . Cerdik dan cermat ..,@krisnabayu4365,0,2025-09-16,lyBu3Ew3ZL4
UgwvgGla8mKPDTHCPIR4AaABAg,Kondisi ekonomi masyarakat saat ini lemah sehingga sangat mempengaruhi daya beli..kalaupun kreditur besar maupun umkm di kucurkan siapa yang mau beli dan itu akan mengakibatkan kredit macet secara massa..hendaknya penghasilan pajak dari masyarakat di kucurkan dulu untuk bantuan ke masyarakat sehingga bisa membeli semua kebutuhan hidup..di sini umkm bisa di kucurkan kreditnya jadi ekonomi mikro akan tergerak dan otomatis akan ekonomi makro juga akan terdongkrak..karena akar permasalahan saat ini rakyat tidak mampu beli apa2..ini yang harus negara perhatikan dan hadir...bukan hanya analisis laporan tapi data real yang ada di lapangan,@edymulyata,0,2025-09-22,lyBu3Ew3ZL4
UgwCoEQZGwgPxkOin_R4AaABAg,"Betapa susahnya mencari debitur yang prospek nya bagus, apalagi ditargetkan jangka pendek. Potensi bentrokan antara Analis dan Collection.",@joezhox79,0,2025-09-17,lyBu3Ew3ZL4
Ugwy_teepxPMovFVdGx4AaABAg,"Kalian harus tau, jgn bodoh berkepanjangan. semua ini rencana prabowo .  1. ikut siapapun yg penting jadi presiden dulu.  2. setelah jadi presiden jgn mau disetir lagi. 3. gulingkan seluruh menteri bawaan jokowi. ganti dengan yg baru dan bnr bnr mumpuni. 4. copot gibran pelan pelan bersama rakyat. 5. KEADILAN SOSIAL BAGI SELURUH RAKYAT INDONESIA.  maka bersabarlah kalian, semua tidak semudah membalikkan tangan. butuh waktu yg tepat dan akurat. Pak Prabowo mohon doa nya",@الفقير-ص5ك,0,2025-10-08,lyBu3Ew3ZL4
Ugx3YzR8MszBIsvtLWF4AaABAg,"Setuju , harus ada target Pak kl dikucurin dana dirut2 ga kerja enak donk",@edw824,0,2025-09-19,lyBu3Ew3ZL4
UgwXpsQqqGd2eo0YoM14AaABAg,"Benerr pak kita rakyat mau ngajuiin kredit susahnya setengah matii, lah yg perusahaan hutangnya banyak sudah nunggak n bermasalah pun Masi bisa d akal akalin mereka biar dananya keluar, itu kerjaannya org bank uangnya malah dbagi bagi mereka..dasar maling",@LilisJambi-u1x,0,2025-10-05,lyBu3Ew3ZL4
UgyEk4stHZ02FR9IxOl4AaABAg,"Ya, masih banyak yg layak jadi Dirut yg inovatif, insya Allah",@uussuyudi2928,0,2025-09-19,lyBu3Ew3ZL4
Ugx6zxDWdTSfDih4e9h4AaABAg,"Kredit paling susah, apa lg orang miskin seperti kita",@atisumari7402,0,2025-09-19,lyBu3Ew3ZL4
UgzS3h__VpgbJLNDiTp4AaABAg,"Betul gak ada manfaat nya jika BUMN gaji Dirut TK kinerja baik,,,negara ini butuh kerja keras bos,,,,",@jokerotomotif3952,0,2025-09-19,lyBu3Ew3ZL4
Ugyai4vDSYHVVPZwEqt4AaABAg,"Ekonomi lesu pasti macet. Kasi naik upah pekerja, pensiunan, ASN, TNI dan polri pasti lancar dibelanjakan dipasar. Pedagang, petani, nelayan dll bisa sejahtera bersama.",@dennysapa8976,0,2025-09-22,lyBu3Ew3ZL4
UgxQsRERwT-zrH7W8754AaABAg,"Pengawasan juga harus ketat jangan sampai kredit di kucurkan ke perusahaan perusahaan milik kroni kroni politik, ujung ujung nya macet uang negara di bawa kabur, seperti halnya BLBI",@gatotprajakh,0,2025-09-17,lyBu3Ew3ZL4
Ugx_Vr4hT3cCmhjfWm54AaABAg,"Turunkan hrg listrik, bensin, hapus pajak resto spy daya beli rakyat naik.., usaha jadi bisa maju & tidak mandeg cicilan",@sistaakun7169,0,2025-09-24,lyBu3Ew3ZL4
UgyotlB8oKtnS1SlED54AaABAg,"Itu Dirut Bank n anak buahnya stres nyalurin duit triliunan kl kredit macet resiko d pecat n d pidana....kl gak nyalurin ada bunga berjalan y d tanggung bank buat kembalikan ke Kemenkeu d salurin ada resiko gak balik imbasnya hrs nanggung kasih bunga rendah buat kreditur resiko merusak suku bunga bank swasta y masih tinggi jelas akan terjadi persaingan TDK sehat antar bank BUMN dgn swasta....kl lambat dalam menyalurkan ada bunga berjalan y d tanggung bank berakibat bank JD merugi, kl kecepetan resiko d salah gunakan n imbasnya kredit macet n bank jg rugi....ibarat 1 bank d jatah 50T dlm sebulan bunga 2T sdgkan laba bersih bank mentok 500M trs 1.5T nya nyari drimana, klw mw nurunin suku bunga pinjaman ke kreditur resiko ada y macet n nipis laba bersihnya jg akan merugikan bank buat balikin....disinilah otak kecerdasan Dirut Bank BUMN d uji....apakah bs mengurus atau mengundurkan diri kl otaknya sdh gak sanggup....maju takut salah, diam jelas salah, hanya mundur cari amannya",@indraw736,0,2025-09-19,lyBu3Ew3ZL4
UgzYY_7KkAX3Bzqpkvh4AaABAg,Ke rakyat kog takut macet..,@hidayatraya5311,0,2025-09-23,lyBu3Ew3ZL4
UgyGwGcMJvVF9KbWctZ4AaABAg,Jangan cuma taruh di sistem juga pak tapi di jalankan suku bunga diturunkan permudah dan berikan kelongaran pinjaman umkm yang berpenghasilan masih minim,@lincik65yul,0,2025-09-20,lyBu3Ew3ZL4
UgwysY4AlE5kKAIX7694AaABAg,Se7 bgt sama statementnya pak Purbaya. .  Pecatin aj tuh dirut bqnk himbara yg males2an. . Gantikan dengan yg rajin cerdas & bersih. .,@julifila,0,2025-10-06,lyBu3Ew3ZL4
UgwWo2JAaCtlV9fly8x4AaABAg,Setuju..pak..banyak Dirut..cuma pinter menyalurkan kredit tp tdk bertanggung jawab dengan pengembaliannya..cuma mengejar target krn dipaksa.😂dan tdk dgn prinsip kehati hatian.,@martiasmanjin,0,2025-10-07,lyBu3Ew3ZL4
UgzcKhcsCCgmX8DDIxt4AaABAg,"lah percuma pak, bukan modal yang di pentingkan sekarang,, yang di pentingkan  skarang mh berantas barang impor murah dan atur yang mempermainkan harga yang tak wajar... baru modall..",@irpandzulkarnaen8096,0,2025-09-19,lyBu3Ew3ZL4
Ugw3-A2DOA9AfVCr5KV4AaABAg,"Presssss trosssss pak menkeu, target mingguan, bulanan,ampek tahunan. Jangan kasih kendor. Mana propitnya. Dilarang credit macet kalo macet harus ditanggung. Ga suka ? resign.Ngelamar kerja ajah ada tulisan bersedia berada dibawah tekanan. Yel yelnya juga. Pagi pagi pagi... Jgn buat bawahan ajah. Yg atas kek gitu juga buatin pak.",@septaloka33,0,2025-10-03,lyBu3Ew3ZL4
UgwH85PpyO0ba-U-nuZ4AaABAg,ADA KUCURAN DANA DI JADIKAN DATA NASABAH MACET DI PERBESAR.... KELAKUAN KORUPTOR...INI PERLU DI LIDIK DAN KALAU ADA PENYELEWENGAN HARUS DI PIDANAKAN !!!...,@agisadi2806,0,2025-09-19,lyBu3Ew3ZL4
UgzDvxanZ8An5Cu0mLd4AaABAg,buka lapangan kerja  sebanyak banyaknya  untuk  orang  tidak  mampu jangan  di batasi umur  yang tua pun  mau sama sama  cari makan  untuk  mensejahterakan  rakyat  itu baru benar,@ulimarbun2891,0,2025-09-17,lyBu3Ew3ZL4
UgxB-Y1f-qIoa2gvx8d4AaABAg,Duit nganggur di bank tak tersalurkan kredit aja bejibun dan dibelikan SBN ... Karena ekonomi sedang lesu om,@busanpadse,1,2025-09-16,lyBu3Ew3ZL4
UgxA0pJFwzJfBOmI1p94AaABAg,"Sedikit sedikit mulai terlihat karakter aslinya, bikin program tapi yang eksekusi bawahan.  Kalau gagal cuci tangan kalau berhasil tepuk dada.",@dennywahyudi7157,1,2025-09-16,lyBu3Ew3ZL4
UgzXsN4Yduxn3jmZacd4AaABAg,"Ok pak, bersih bersih pak",@EddyKusnadi-c1c,0,2025-09-19,lyBu3Ew3ZL4
UgwOg5JfvgtrFDM76LN4AaABAg,Alihkan saja pak untuk gaji honorer yang katanya daerah tidak mampu.....  Angkat honorer jadi PNS,@ganriview,0,2025-09-20,lyBu3Ew3ZL4
UgyKummuogUdRr_N8yZ4AaABAg,"Sering yang dikasih kredit malah yang suka macet, yang bener malah disetujui",@unixsentertainment1878,0,2025-09-19,lyBu3Ew3ZL4
UgwEdtnCiT80ecRRA4Z4AaABAg,Bank pemerintah itu pelayanannya sangat buruk dibandingkan swasta... Antrinya ampun deeh....,@koncomlaku71,0,2025-09-19,lyBu3Ew3ZL4
UgxueOds6r9m4MUf4i54AaABAg,Buka usaha. Daya beli rendah. Omzet nggak nutup. Nggak bisa kembalikan.  Sebab semua pada nganggur.,@saguitar,0,2025-09-20,lyBu3Ew3ZL4
Ugw0zLtS16ZatcgoCct4AaABAg,"Betul pak, itu bumn juga kalo rugi suruh presiden pecat udah gaji tiap bulan ratusan juta tetap aja rugi ngapain digaji kalo gitu",@sakantiyanotami7871,0,2025-09-19,lyBu3Ew3ZL4
UgyJFer3iKVoWnhDH_R4AaABAg,Pak menteri lg jd musuh orang bank krn mrk pusing😅 yg kuat ya pak👍🏽👍🏽,@priyadiist,0,2025-09-19,lyBu3Ew3ZL4
Ugwp3zERFRg2Cwqtpr94AaABAg,Goodjob pak Pur...,@FaridaNurMilawati-xb2iy,0,2025-09-19,lyBu3Ew3ZL4
Ugz3mE9-vPPvS_J5Lft4AaABAg,Setuju kata pak Purbaya masa Dirut Bank enak enakan dengan gaji besar tunjangan besar dan bonus besarnya,@RatnaSupriyanti-s4m,2,2025-09-16,lyBu3Ew3ZL4
UgxzOyrhtVMxjDETINN4AaABAg,Scr tidak langsung bunga bank yg rendah bisa menghapus pinjol asal syarat pinjamnya di permudah sesuai ketentuan.,@dennisetiawan1016,0,2025-09-18,lyBu3Ew3ZL4
UgwRp2185Kg5rukro8t4AaABAg,"Pasti ada yang bermasalah dengan orang-orangnya, tentang penyaluran keuangan.",@LondoneNikeArdilla,0,2025-09-22,lyBu3Ew3ZL4
Ugy4C86_YigkTnF4tJZ4AaABAg,"Sekedar Pandangan, Bank Himbara akan mengucurkan Dana ke Kop Merah Putih kemudian  kop MP estafet menyalurkan kredit ke Masyarakat Desa, Kredit pasti ad Resiko, dan yg lebih piawai meng Analisa di bidang itu Tentu dr pihak Perbankan kenapa tidak Di pusat kan ke KUR saja.. toh bila kop MP sama dlm proses Analisa penyaluran kredit tinggal menempuh jalur yg SDH ada tinggal lagi pengawasan, Masyarakat Desa SDH kompleks dg persoalan Hidup terlebih lagi Perangkat Desa Nya yg Saat ini Menjelma Menjadi Manusia Super.. kenapa demikian Krn Perangkat Desa hidup tanpa tunjangan Hanya mengandalkan Siltap yg terkadang tak cair cair lihat lah Ke bawah turun lah ke Desa agar kalian tau apa yg terjadi Di Desa",@beniwahyudi7127,0,2025-09-19,lyBu3Ew3ZL4
UgzTOLgA1h00e77GJih4AaABAg,"Ga cukup KLO cuma pecat pak, Dirut harusnya bertanggungjawab penuh atas kebijakannya sehingga tidak seenaknya menggelontorkan kredit.",@BusJaya,0,2025-09-23,lyBu3Ew3ZL4
UgzbotEgOfQOOBglvyN4AaABAg,"Untuk kreditur besar, Cari kreditur merah putih ,untuk kreditur kecil cari kreditur  berstatus aktif ambil dan bayar sesuai jadwal, kayak yg pernah dilakukan bank pembiyayaan kredit motor. Yg bayarnya nggak pernah nunggak ditawarin trs, dijadikan nasabah husus.",@GedangGodog-s4b,0,2025-10-05,lyBu3Ew3ZL4
UgxnKMc6yj7o020dINh4AaABAg,Krn selama ini banyak disalurkan kepada pelaku UMKM dadakan yg mendapat rekomendasi dr Parpol 😊😊😊,@ponjtosoewardono3263,0,2025-09-21,lyBu3Ew3ZL4
UgzWiyvKNh99M62Lm0N4AaABAg,"Turunkan pajak, cukai, biaya perijinan dan retribusi maka usaha akan bangkit maka duit 200t akan terserap dunia usaha. Bagaimana pendapat teman2?",@murniagung3799,0,2025-09-20,lyBu3Ew3ZL4
UgzoEw9zcFGkZZFKal94AaABAg,"Dirut pemalas hanya mau nikmati fasilitas mewah tanpa mau kerja keras, harus di ganti",@Atm_-br2rl,0,2025-09-18,lyBu3Ew3ZL4
UgziufRwOPnZsi0GL154AaABAg,Ini cara cerdas beliau..karena direktur dan pegawai2 bank sudah banyak menghasilkan dan memperkaya diri dari uang2 tabungan rakyat..masak nggak bisa nahlukin dolar dan rupiah jadi naik ..enak aja mau hidup enak dari uang nasabah bank aja..ini inovasi keren nih ..kerja kerjaa,@tomylee3509,2,2025-09-18,xaT4GPEQhD0
UgwpqZesGWt3snxa2_B4AaABAg,"Saya pinjam bank BRI di kota pangkal pinang itu bunga nya sangat besar, 1juta bayar pokok bayar bunga 2juta delapan ratus, sungguh memberat kan bagai mana mau maju",@Wacusky43,3,2025-09-17,xaT4GPEQhD0
UgwuY_MYJKSCA0WH5Jp4AaABAg,Semoga para ahli ekonomi bersatu utk kemajuan negara,@sayyidahmad3441,12,2025-09-13,xaT4GPEQhD0
UgyOE69PBGgGkqRctFN4AaABAg,"Pengawasan pak yg ketat , jgn lupa",@masitahmustikasari5386,41,2025-09-12,xaT4GPEQhD0
UgwxfCDTF3WY8ukUCn54AaABAg,Rakyat mendukung demi meningkatkan ekonomi rakyat bagus ....,@pakki1522,78,2025-09-12,xaT4GPEQhD0
Ugyzs5ImNz3HsKN6iTB4AaABAg,Menkeu membawa berkah semoga ekonomi berjalan sejahtera rakyatnya dgn Menkeu yg amanah,@hayaniwati8470,97,2025-09-12,xaT4GPEQhD0
UgzJ-Ho0MavWvmu91pF4AaABAg,"Semoga berdampak positif, ide Pak Menkeu. Hrs pengawasan ketat, Petinggi2 Bank BUMN hrs yg berkwalitas, jujur dan amanah.",@eviliani2032,30,2025-09-13,xaT4GPEQhD0
UgzbVg3RvFaQw7Xcr794AaABAg,Aminn bravo pak mentri semoga amanahh harapan kita di anda pak..bukan yg di kemarin yg sudah bbrp periode bikin nangis rakyatt..yg katanya pintar lebih tepatnya pintar nyekik rakyatnya,@agushartono2352,10,2025-09-12,xaT4GPEQhD0
Ugx1NS4WKSsFP7NlT9l4AaABAg,"Hebat ini Menkeu langsung serang ke pokok masalah,sangat berani perbaiki ekonomi Indonesia yang sudah acak kadut.Ini baru bekerja tau permasalahan.10 Jempol untuk Menkeu Baru.",@arasoid1185,15,2025-09-12,xaT4GPEQhD0
UgwXy_78RkiQx60SIIZ4AaABAg,JANGAN DIPUJI DULU...BIAR WAKTU YG MEMBUKTIKAN....UANGNYA MENGHASILKAN ATAU MENGUAP DIKORUP,@owobgituloh624,35,2025-09-13,xaT4GPEQhD0
Ugxknv8G4gMhI-HTzl94AaABAg,"Nah gini dong ada gebrakannya, bukan cuma bikin pajak macam macam rasa",@syahrezaj,83,2025-09-12,xaT4GPEQhD0
UgxXRfrB2nddZ6T_-BR4AaABAg,"Semoga trdampak bgi rakyat kcil,,semoga rakyat semkin makmur",@ihsantohir7565,71,2025-09-12,xaT4GPEQhD0
UgyTeV8imMrtHgrZkkx4AaABAg,Ini baru menteri keuangan yg benar bila perlu dana hasil korupsi juga di pakai juga untuk kepentingan rakyat,@andiganteng7961,5,2025-09-12,xaT4GPEQhD0
UgyFMRXDH6tSFpclFHZ4AaABAg,Pasti dampaknya positif insyah allah,@alankardiansyah4410,25,2025-09-12,xaT4GPEQhD0
Ugxremygm7cXPK0Xaid4AaABAg,Semoga masyarakat Indonesia bisa hidup dg  layak Tampa beban kehidupan yg sulit..terimakasih pak Menkeu 💪,@IrdaWati-j5k,9,2025-09-13,xaT4GPEQhD0
